time;NETWORK__BEAV___6_TN_Upu_value;NETWORK__CLIN___8_TN_Upu_value;NETWORK__GLEN__12_TN_Upu_value;NETWORK__KANA___1_TN_Upu_value;NETWORK__LOGA___3_TN_Upu_value;NETWORK__SALT___9_TN_Upu_value;NETWORK__TURN___2_TN_Upu_value;GEN____6_SM_generator_PGen;GEN____9_SM_generator_PGen;GEN____1_SM_generator_PGen;GEN___12_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____9_SM_generator_QGen;GEN____1_SM_generator_QGen;GEN___12_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____6_SM_generator_omegaPu;GEN____9_SM_generator_omegaPu;GEN____1_SM_generator_omegaPu;GEN___12_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____6_SM_generator_efdPu_value;GEN____9_SM_generator_efdPu_value;GEN____1_SM_generator_efdPu_value;GEN___12_SM_generator_efdPu_value;GEN____3_SM_generator_efdPu_value;GEN____8_SM_generator_efdPu_value;GEN____2_SM_generator_efdPu_value;
4.382459;0.979323;1.004904;1.015717;1.040331;0.984699;0.980449;1.010019;-9.272466;9.833165;480.359101;308.943330;35.989607;454.241016;-0.746319;2.452106;0.631306;129.275995;129.884958;-0.545546;61.212535;-1.177453;1.000079;0.999999;1.000128;0.999890;1.000045;1.000093;1.000140;1.066438;1.018029;1.579317;1.409204;1.180216;1.650176;1.064120;
4.383483;0.979325;1.004903;1.015712;1.040330;0.984698;0.980446;1.010019;-9.250198;9.806110;480.386754;308.874491;35.980774;454.263395;-0.713501;2.450767;0.637152;129.275883;129.901198;-0.541666;61.211471;-1.178532;1.000079;0.999999;1.000128;0.999891;1.000045;1.000093;1.000140;1.066403;1.018082;1.579346;1.409279;1.180228;1.650191;1.064112;
4.385531;0.979329;1.004902;1.015703;1.040327;0.984696;0.980440;1.010020;-9.204968;9.751450;480.441644;308.737339;35.963483;454.307596;-0.647948;2.447944;0.648903;129.275721;129.933564;-0.533998;61.209418;-1.180724;1.000081;0.999998;1.000128;0.999891;1.000046;1.000092;1.000140;1.066330;1.018188;1.579403;1.409428;1.180252;1.650220;1.064098;
4.389627;0.979337;1.004899;1.015684;1.040321;0.984693;0.980428;1.010022;-9.111762;9.639964;480.549751;308.465181;35.930413;454.393747;-0.517195;2.441727;0.672627;129.275638;129.997827;-0.519031;61.205617;-1.185248;1.000084;0.999996;1.000127;0.999891;1.000047;1.000090;1.000140;1.066183;1.018399;1.579516;1.409726;1.180297;1.650276;1.064069;
4.397819;0.979354;1.004894;1.015648;1.040310;0.984686;0.980404;1.010026;-8.914612;9.408583;480.759132;307.929802;35.870408;454.556890;-0.257278;2.427034;0.720925;129.276425;130.124391;-0.490592;61.199243;-1.194835;1.000090;0.999992;1.000126;0.999893;1.000050;1.000087;1.000140;1.065877;1.018821;1.579738;1.410318;1.180379;1.650379;1.064009;
4.414203;0.979390;1.004885;1.015576;1.040287;0.984676;0.980355;1.010033;-8.479451;8.914294;481.149642;306.897429;35.775547;454.845536;0.254864;2.388893;0.820528;129.281703;130.369026;-0.439862;61.191455;-1.216074;1.000102;0.999984;1.000123;0.999896;1.000054;1.000081;1.000140;1.065222;1.019662;1.580165;1.411482;1.180510;1.650556;1.063887;
4.446971;0.979473;1.004872;1.015439;1.040245;0.984663;0.980260;1.010049;-7.463943;7.816839;481.812618;305.004288;35.689374;455.267207;1.238291;2.280220;1.028767;129.306035;130.819876;-0.363815;61.195774;-1.265959;1.000123;0.999969;1.000116;0.999905;1.000064;1.000067;1.000139;1.063769;1.021310;1.580947;1.413710;1.180640;1.650784;1.063632;
4.512507;0.979665;1.004864;1.015203;1.040176;0.984670;0.980081;1.010082;-5.013852;5.324776;482.660537;302.000938;35.925634;455.493101;2.974405;1.959157;1.459781;129.399045;131.543625;-0.313055;61.279191;-1.387181;1.000157;0.999947;1.000100;0.999931;1.000083;1.000039;1.000131;1.060522;1.024363;1.582201;1.417621;1.180410;1.650795;1.063109;
4.643579;0.980052;1.004893;1.014906;1.040093;0.984778;0.979802;1.010142;0.287260;0.136142;482.776379;299.232288;37.639347;454.020247;5.231596;1.131606;2.252764;129.664633;132.242488;-0.533428;61.652062;-1.646458;1.000181;0.999931;1.000067;0.999999;1.000108;0.999994;1.000104;1.054289;1.028966;1.583542;1.422767;1.178614;1.649694;1.062231;
4.905723;0.980452;1.004973;1.014862;1.040080;0.985047;0.979596;1.010177;6.703680;-6.647239;480.505151;302.223617;41.836903;449.085677;5.459856;-0.060102;3.151535;130.009199;131.598153;-1.331846;62.429425;-1.914155;1.000120;0.999973;1.000025;1.000107;1.000098;0.999974;1.000040;1.048447;1.031975;1.583471;1.424333;1.174537;1.647124;1.061853;
5.012499;0.980471;1.004994;1.014947;1.040101;0.985115;0.979615;1.010161;7.301638;-7.607201;479.568618;304.710682;42.875053;447.651270;4.602217;-0.228266;3.257998;130.027490;130.986193;-1.563698;62.597015;-1.909216;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048394;1.031485;1.583063;1.423207;1.173590;1.646538;1.062147;
5.012499;0.980471;1.004994;1.014947;1.040101;0.985115;0.979615;1.010161;7.301638;-7.607201;479.568618;304.710682;42.875053;447.651270;4.602217;-0.228266;3.257998;130.027490;130.986193;-1.563698;62.597015;-1.909216;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048394;1.031485;1.583063;1.423207;1.173590;1.646538;1.062147;
5.012499;0.980471;1.004994;1.014947;1.040101;0.985115;0.979615;1.010161;7.301638;-7.607201;479.568618;304.710682;42.875053;447.651270;4.602217;-0.228266;3.257998;130.027490;130.986193;-1.563698;62.597015;-1.909216;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048394;1.031485;1.583063;1.423207;1.173590;1.646538;1.062147;
5.012782;0.980471;1.004994;1.014948;1.040101;0.985115;0.979615;1.010161;7.301671;-7.608358;479.566131;304.718241;42.877283;447.647915;4.599217;-0.228473;3.258073;130.027445;130.984311;-1.564243;62.597341;-1.909114;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048396;1.031483;1.583061;1.423203;1.173588;1.646537;1.062149;
5.012782;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301164;-7.608806;479.567205;304.723561;42.876677;447.646084;4.599520;-0.230882;3.251569;130.025611;130.997414;-1.567982;62.597509;-1.906960;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048429;1.031488;1.583048;1.423170;1.173590;1.646552;1.062139;
5.012783;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301166;-7.608765;479.567215;304.723411;42.876705;447.646068;4.599524;-0.230874;3.251596;130.025639;130.997436;-1.567982;62.597516;-1.906936;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048432;1.031488;1.583048;1.423170;1.173591;1.646553;1.062139;
5.012784;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301171;-7.608773;479.567199;304.723452;42.876721;447.646046;4.599509;-0.230876;3.251597;130.025640;130.997426;-1.567986;62.597519;-1.906936;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048432;1.031488;1.583048;1.423170;1.173591;1.646553;1.062139;
5.012786;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301179;-7.608768;479.567178;304.723453;42.876757;447.646004;4.599487;-0.230876;3.251609;130.025652;130.997421;-1.567992;62.597526;-1.906925;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048433;1.031488;1.583048;1.423170;1.173591;1.646553;1.062139;
5.012790;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301199;-7.608823;479.567102;304.723699;42.876814;447.645912;4.599418;-0.230889;3.251599;130.025641;130.997368;-1.568009;62.597533;-1.906935;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048432;1.031488;1.583048;1.423170;1.173591;1.646553;1.062139;
5.012798;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301236;-7.608890;479.566972;304.724028;42.876938;447.645732;4.599296;-0.230905;3.251602;130.025644;130.997291;-1.568039;62.597552;-1.906934;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048432;1.031488;1.583048;1.423170;1.173591;1.646553;1.062139;
5.012814;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301311;-7.609023;479.566714;304.724685;42.877187;447.645374;4.599052;-0.230939;3.251607;130.025648;130.997135;-1.568100;62.597590;-1.906932;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048432;1.031488;1.583047;1.423169;1.173590;1.646552;1.062139;
5.012846;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301461;-7.609290;479.566196;304.726001;42.877684;447.644658;4.598564;-0.231005;3.251619;130.025658;130.996824;-1.568221;62.597666;-1.906928;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048432;1.031487;1.583047;1.423168;1.173590;1.646552;1.062139;
5.012910;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.301760;-7.609823;479.565161;304.728631;42.878679;447.643225;4.597588;-0.231138;3.251642;130.025677;130.996203;-1.568462;62.597817;-1.906919;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048432;1.031486;1.583046;1.423167;1.173589;1.646551;1.062140;
5.013038;0.980468;1.004992;1.014953;1.040102;0.985114;0.979614;1.010162;7.302356;-7.610887;479.563091;304.733893;42.880667;447.640360;4.595635;-0.231403;3.251687;130.025715;130.994959;-1.568946;62.598121;-1.906902;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048433;1.031485;1.583045;1.423163;1.173587;1.646550;1.062140;
5.013294;0.980468;1.004992;1.014953;1.040102;0.985115;0.979614;1.010162;7.303537;-7.613007;479.558954;304.744419;42.884639;447.634636;4.591727;-0.231932;3.251777;130.025789;130.992472;-1.569912;62.598726;-1.906867;1.000081;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048434;1.031481;1.583043;1.423156;1.173583;1.646548;1.062141;
5.013806;0.980468;1.004992;1.014954;1.040103;0.985115;0.979614;1.010162;7.305862;-7.617216;479.550689;304.765477;42.892566;447.623207;4.583899;-0.232984;3.251953;130.025936;130.987495;-1.571841;62.599934;-1.906795;1.000080;1.000000;1.000016;1.000128;1.000081;0.999984;1.000020;1.048437;1.031474;1.583037;1.423143;1.173576;1.646543;1.062143;
5.014830;0.980468;1.004993;1.014956;1.040103;0.985116;0.979615;1.010161;7.310356;-7.625506;479.534192;304.807622;42.908353;447.600425;4.568201;-0.235059;3.252289;130.026220;130.977531;-1.575687;62.602335;-1.906642;1.000080;1.000001;1.000016;1.000128;1.000080;0.999984;1.000019;1.048442;1.031460;1.583027;1.423115;1.173561;1.646533;1.062148;
5.016878;0.980468;1.004994;1.014960;1.040104;0.985118;0.979616;1.010161;7.318727;-7.641581;479.501336;304.892019;42.939660;447.555171;4.536632;-0.239104;3.252897;130.026745;130.957570;-1.583331;62.607077;-1.906301;1.000078;1.000002;1.000016;1.000129;1.000080;0.999984;1.000019;1.048453;1.031431;1.583007;1.423061;1.173532;1.646514;1.062156;
5.020974;0.980468;1.004995;1.014968;1.040106;0.985122;0.979619;1.010160;7.333003;-7.671706;479.436195;305.061199;43.001187;447.465922;4.472821;-0.246765;3.253856;130.027625;130.917516;-1.598419;62.616327;-1.905478;1.000076;1.000003;1.000016;1.000130;1.000079;0.999985;1.000018;1.048479;1.031372;1.582966;1.422950;1.173475;1.646476;1.062174;
5.029166;0.980466;1.004998;1.014984;1.040110;0.985130;0.979625;1.010158;7.351738;-7.723867;479.308315;305.400806;43.119765;447.292621;4.342631;-0.260371;3.254758;130.028709;130.836956;-1.627766;62.633869;-1.903269;1.000071;1.000007;1.000016;1.000132;1.000077;0.999987;1.000016;1.048540;1.031249;1.582884;1.422724;1.173366;1.646404;1.062211;
5.045550;0.980459;1.005002;1.015016;1.040119;0.985145;0.979639;1.010153;7.350414;-7.795980;479.063053;306.082585;43.338077;446.967954;4.072990;-0.280738;3.252573;130.028187;130.674584;-1.682912;62.665029;-1.896635;1.000061;1.000014;1.000015;1.000135;1.000072;0.999991;1.000012;1.048702;1.030981;1.582721;1.422260;1.173170;1.646277;1.062293;
5.078318;0.980437;1.005010;1.015082;1.040136;0.985168;0.979671;1.010143;7.198353;-7.813721;478.620331;307.438094;43.693233;446.413702;3.504773;-0.294570;3.232915;130.016655;130.349037;-1.777486;62.711148;-1.874847;1.000041;1.000027;1.000014;1.000139;1.000062;0.999999;1.000005;1.049179;1.030374;1.582407;1.421293;1.172865;1.646087;1.062485;
5.109822;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.886738;-7.682759;478.262785;308.691514;43.924327;446.009403;2.941700;-0.276932;3.196785;129.993777;130.044186;-1.846409;62.735208;-1.844552;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049793;1.029722;1.582128;1.420353;1.172686;1.645982;1.062697;
5.109822;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.886738;-7.682759;478.262785;308.691514;43.924327;446.009403;2.941700;-0.276932;3.196785;129.993777;130.044186;-1.846409;62.735208;-1.844552;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049793;1.029722;1.582128;1.420353;1.172686;1.645982;1.062697;
5.109823;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.886737;-7.682746;478.262773;308.691545;43.924333;446.009383;2.941685;-0.276856;3.196832;129.993760;130.044148;-1.846437;62.735128;-1.844528;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049793;1.029722;1.582128;1.420353;1.172686;1.645982;1.062697;
5.109824;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.886724;-7.682740;478.262763;308.691585;43.924339;446.009372;2.941667;-0.276854;3.196830;129.993759;130.044138;-1.846439;62.735129;-1.844527;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049793;1.029722;1.582128;1.420353;1.172686;1.645982;1.062697;
5.109826;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.886703;-7.682724;478.262741;308.691661;43.924351;446.009347;2.941631;-0.276820;3.196848;129.993751;130.044107;-1.846453;62.735095;-1.844515;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049793;1.029722;1.582128;1.420353;1.172686;1.645982;1.062697;
5.109830;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.886646;-7.682699;478.262700;308.691825;43.924374;446.009306;2.941555;-0.276848;3.196822;129.993753;130.044080;-1.846450;62.735132;-1.844520;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049793;1.029722;1.582128;1.420353;1.172686;1.645982;1.062697;
5.109838;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.886542;-7.682645;478.262616;308.692145;43.924420;446.009218;2.941406;-0.276839;3.196810;129.993746;130.044001;-1.846465;62.735135;-1.844511;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049793;1.029722;1.582128;1.420352;1.172686;1.645982;1.062697;
5.109854;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.886333;-7.682538;478.262448;308.692785;43.924514;446.009041;2.941108;-0.276821;3.196787;129.993731;130.043845;-1.846496;62.735142;-1.844493;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049794;1.029722;1.582128;1.420352;1.172686;1.645982;1.062697;
5.109886;0.980405;1.005014;1.015146;1.040152;0.985182;0.979705;1.010130;6.885917;-7.682322;478.262112;308.694065;43.924700;446.008687;2.940512;-0.276785;3.196740;129.993701;130.043532;-1.846556;62.735157;-1.844457;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049795;1.029721;1.582128;1.420351;1.172686;1.645982;1.062697;
5.109950;0.980404;1.005014;1.015146;1.040152;0.985182;0.979706;1.010130;6.885082;-7.681890;478.261441;308.696625;43.925071;446.007980;2.939320;-0.276714;3.196646;129.993640;130.042906;-1.846678;62.735185;-1.844383;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049796;1.029719;1.582127;1.420349;1.172685;1.645982;1.062697;
5.110078;0.980404;1.005014;1.015146;1.040152;0.985182;0.979706;1.010130;6.883412;-7.681025;478.260100;308.701744;43.925813;446.006567;2.936936;-0.276571;3.196458;129.993519;130.041655;-1.846921;62.735242;-1.844237;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049799;1.029717;1.582126;1.420345;1.172685;1.645981;1.062698;
5.110327;0.980404;1.005014;1.015147;1.040152;0.985182;0.979706;1.010130;6.880146;-7.679330;478.257488;308.711725;43.927255;446.003818;2.932286;-0.276290;3.196090;129.993283;130.039215;-1.847393;62.735351;-1.843951;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049805;1.029711;1.582124;1.420337;1.172684;1.645981;1.062700;
5.110327;0.980404;1.005014;1.015147;1.040152;0.985182;0.979706;1.010130;6.880146;-7.679330;478.257488;308.711725;43.927255;446.003818;2.932286;-0.276290;3.196090;129.993283;130.039215;-1.847393;62.735351;-1.843951;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049805;1.029711;1.582124;1.420337;1.172684;1.645981;1.062700;
5.110327;0.980404;1.005014;1.015147;1.040152;0.985182;0.979706;1.010130;6.880146;-7.679330;478.257488;308.711725;43.927255;446.003818;2.932286;-0.276290;3.196090;129.993283;130.039215;-1.847393;62.735351;-1.843951;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049805;1.029711;1.582124;1.420337;1.172684;1.645981;1.062700;
5.110334;0.980404;1.005014;1.015147;1.040152;0.985182;0.979706;1.010130;6.880062;-7.679287;478.257421;308.711980;43.927292;446.003748;2.932167;-0.276283;3.196081;129.993276;130.039152;-1.847405;62.735354;-1.843944;1.000023;1.000040;1.000015;1.000140;1.000053;1.000008;1.000000;1.049805;1.029711;1.582124;1.420337;1.172684;1.645981;1.062700;
5.110846;0.980403;1.005015;1.015148;1.040153;0.985183;0.979707;1.010130;6.873331;-7.675781;478.252077;308.732440;43.930226;445.998136;2.922626;-0.275700;3.195324;129.992789;130.034149;-1.848370;62.735574;-1.843356;1.000023;1.000041;1.000015;1.000140;1.000052;1.000008;1.000000;1.049816;1.029699;1.582120;1.420321;1.172682;1.645980;1.062704;
5.111870;0.980402;1.005015;1.015150;1.040153;0.985183;0.979708;1.010129;6.859739;-7.668655;478.241447;308.773312;43.936005;445.987018;2.903535;-0.274512;3.193797;129.991804;130.024151;-1.850281;62.735999;-1.842173;1.000022;1.000041;1.000015;1.000140;1.000052;1.000008;1.000000;1.049840;1.029676;1.582111;1.420290;1.172678;1.645978;1.062712;
5.113918;0.980399;1.005015;1.015154;1.040154;0.985184;0.979710;1.010128;6.832040;-7.653940;478.220414;308.854867;43.947200;445.965205;2.865314;-0.272036;3.190690;129.989797;130.004189;-1.854029;62.736783;-1.839777;1.000021;1.000042;1.000015;1.000140;1.000051;1.000009;0.999999;1.049888;1.029630;1.582093;1.420226;1.172670;1.645974;1.062727;
5.118014;0.980394;1.005015;1.015163;1.040156;0.985185;0.979715;1.010127;6.774603;-7.622668;478.179264;309.017186;43.968142;445.923269;2.788734;-0.266698;3.184267;129.985636;129.964404;-1.861235;62.738091;-1.834869;1.000019;1.000044;1.000015;1.000140;1.000050;1.000010;0.999999;1.049985;1.029537;1.582058;1.420099;1.172657;1.645968;1.062757;
5.126206;0.980383;1.005016;1.015180;1.040160;0.985187;0.979726;1.010123;6.651738;-7.552847;478.100661;309.338427;44.004195;445.846198;2.635154;-0.254491;3.170594;129.976735;129.885450;-1.874468;62.739669;-1.824598;1.000014;1.000047;1.000015;1.000140;1.000047;1.000013;0.999998;1.050187;1.029348;1.581989;1.419846;1.172636;1.645959;1.062820;
5.142590;0.980359;1.005016;1.015214;1.040168;0.985190;0.979747;1.010115;6.375462;-7.384825;477.958368;309.965537;44.052816;445.719367;2.327331;-0.224156;3.140061;129.956720;129.730409;-1.896161;62.738724;-1.802334;1.000005;1.000054;1.000015;1.000140;1.000042;1.000018;0.999995;1.050617;1.028960;1.581858;1.419342;1.172618;1.645958;1.062949;
5.153136;0.980342;1.005016;1.015235;1.040173;0.985191;0.979761;1.010110;6.178289;-7.257845;477.877281;310.356115;44.067600;445.656842;2.130081;-0.200786;3.118322;129.942435;129.633162;-1.906734;62.735337;-1.786929;1.000000;1.000058;1.000016;1.000139;1.000039;1.000021;0.999994;1.050910;1.028705;1.581777;1.419022;1.172622;1.645967;1.063034;
5.153136;0.980342;1.005016;1.015235;1.040173;0.985191;0.979761;1.010110;6.178289;-7.257845;477.877281;310.356115;44.067600;445.656842;2.130081;-0.200786;3.118322;129.942435;129.633162;-1.906734;62.735337;-1.786929;1.000000;1.000058;1.000016;1.000139;1.000039;1.000021;0.999994;1.050910;1.028705;1.581777;1.419022;1.172622;1.645967;1.063034;
5.153137;0.980342;1.005016;1.015235;1.040173;0.985191;0.979761;1.010110;6.178270;-7.257832;477.877273;310.356149;44.067601;445.656838;2.130062;-0.200777;3.118327;129.942432;129.633145;-1.906735;62.735330;-1.786927;1.000000;1.000058;1.000016;1.000139;1.000039;1.000021;0.999994;1.050910;1.028705;1.581777;1.419022;1.172622;1.645967;1.063034;
5.153138;0.980342;1.005016;1.015235;1.040173;0.985191;0.979761;1.010110;6.178251;-7.257819;477.877266;310.356186;44.067602;445.656833;2.130043;-0.200774;3.118324;129.942431;129.633136;-1.906736;62.735329;-1.786926;1.000000;1.000058;1.000016;1.000139;1.000039;1.000021;0.999994;1.050910;1.028705;1.581777;1.419022;1.172622;1.645967;1.063034;
5.153140;0.980342;1.005016;1.015235;1.040173;0.985191;0.979761;1.010110;6.178212;-7.257793;477.877251;310.356259;44.067604;445.656823;2.130006;-0.200766;3.118323;129.942428;129.633115;-1.906738;62.735326;-1.786922;1.000000;1.000058;1.000016;1.000139;1.000039;1.000021;0.999994;1.050910;1.028704;1.581777;1.419022;1.172622;1.645967;1.063034;
5.153144;0.980342;1.005016;1.015235;1.040173;0.985191;0.979761;1.010110;6.178133;-7.257742;477.877222;310.356407;44.067607;445.656802;2.129931;-0.200760;3.118312;129.942422;129.633081;-1.906741;62.735327;-1.786916;1.000000;1.000058;1.000016;1.000139;1.000039;1.000021;0.999994;1.050911;1.028704;1.581777;1.419021;1.172622;1.645967;1.063034;
5.153152;0.980342;1.005016;1.015235;1.040173;0.985191;0.979761;1.010110;6.177976;-7.257639;477.877164;310.356701;44.067613;445.656760;2.129780;-0.200741;3.118294;129.942411;129.633008;-1.906748;62.735323;-1.786904;1.000000;1.000058;1.000016;1.000139;1.000039;1.000021;0.999994;1.050911;1.028704;1.581777;1.419021;1.172622;1.645967;1.063035;
