time;NETWORK_B1_U_value;NETWORK_B2_U_value;NETWORK_B3_U_value;NETWORK_B4_U_value;NETWORK_B5_U_value;NETWORK_B6_U_value;NETWORK_B7_U_value;NETWORK_B8_U_value;NETWORK_B9_U_value;NETWORK_B10_U_value;NETWORK_B11_U_value;NETWORK_B12_U_value;NETWORK_B13_U_value;NETWORK_B14_U_value;NETWORK_B15_U_value;B1-G1_generator_omegaPu;B1-G1_generator_PGen;B1-G1_generator_QGen;B8-G1_generator_PGen;B10-G1_generator_PGen;B12-G1_generator_PGen;B19-G1_generator_PGen;B54-G1_generator_PGen;B59-G1_generator_PGen;B116-G1_generator_PGen;B112-G1_generator_PGen;B110-G1_generator_PGen;B8-G1_generator_QGen;B10-G1_generator_QGen;B12-G1_generator_QGen;B116-G1_generator_QGen;B112-G1_generator_QGen;
6.705057;131.801692;134.063512;133.553771;137.737955;138.288432;136.632455;136.539174;140.091275;143.950323;144.922767;135.954614;136.631169;133.637094;135.746056;133.868550;1.000013;0.098169;-3.138724;0.046926;449.163934;85.416133;0.193490;47.600646;154.701280;-0.007540;0.053782;0.055066;62.689842;-51.227142;91.110549;51.353384;41.475805;
6.705377;131.801705;134.063527;133.553785;137.737970;138.288449;136.632471;136.539190;140.091303;143.950361;144.922794;135.954630;136.631186;133.637105;135.746067;133.868545;1.000013;0.098327;-3.138816;0.046850;449.162110;85.418567;0.192845;47.600944;154.701418;-0.007521;0.053767;0.055030;62.689677;-51.227557;91.110045;51.353383;41.475825;
6.706017;131.801730;134.063557;133.553813;137.738001;138.288481;136.632501;136.539221;140.091359;143.950438;144.922846;135.954663;136.631219;133.637126;135.746088;133.868534;1.000012;0.098643;-3.139001;0.046696;449.158470;85.423429;0.191551;47.601541;154.701695;-0.007484;0.053735;0.054957;62.689350;-51.228386;91.109038;51.353382;41.475864;
6.707297;131.801778;134.063617;133.553868;137.738062;138.288546;136.632561;136.539283;140.091471;143.950590;144.922950;135.954728;136.631286;133.637168;135.746129;133.868513;1.000012;0.099269;-3.139368;0.046384;449.151222;85.433131;0.188956;47.602739;154.702248;-0.007409;0.053672;0.054811;62.688697;-51.230038;91.107031;51.353381;41.475942;
6.707499;131.801786;134.063626;133.553877;137.738072;138.288557;136.632571;136.539293;140.091488;143.950614;144.922966;135.954738;136.631297;133.637175;135.746136;133.868509;1.000012;0.099367;-3.139426;0.046335;449.150082;85.434661;0.188545;47.602928;154.702336;-0.007397;0.053662;0.054788;62.688594;-51.230297;91.106715;51.353380;41.475955;
6.707499;131.801786;134.063626;133.553877;137.738072;138.288557;136.632571;136.539293;140.091488;143.950614;144.922966;135.954738;136.631297;133.637175;135.746136;133.868509;1.000012;0.099367;-3.139426;0.046335;449.150082;85.434661;0.188545;47.602928;154.702336;-0.007397;0.053662;0.054788;62.688594;-51.230297;91.106715;51.353380;41.475955;
6.707499;131.801786;134.063626;133.553877;137.738072;138.288557;136.632571;136.539293;140.091488;143.950614;144.922966;135.954738;136.631297;133.637175;135.746136;133.868509;1.000012;0.099367;-3.139426;0.046335;449.150082;85.434661;0.188545;47.602928;154.702336;-0.007397;0.053662;0.054788;62.688594;-51.230297;91.106715;51.353380;41.475955;
6.709857;131.801875;134.063733;133.553978;137.738183;138.288674;136.632680;136.539406;140.091691;143.950891;144.923154;135.954855;136.631418;133.637251;135.746210;133.868469;1.000012;0.100505;-3.140096;0.045744;449.136858;85.452440;0.183733;47.605144;154.703358;-0.007260;0.053544;0.054518;62.687403;-51.233310;91.103048;51.353377;41.476100;
6.714977;131.802060;134.063960;133.554190;137.738417;138.288922;136.632911;136.539644;140.092119;143.951478;144.923550;135.955103;136.631675;133.637410;135.746367;133.868377;1.000012;0.102913;-3.141529;0.044400;449.108660;85.490664;0.173169;47.609994;154.705589;-0.006970;0.053286;0.053928;62.684862;-51.239734;91.095204;51.353369;41.476416;
6.725217;131.802405;134.064387;133.554584;137.738852;138.289383;136.633342;136.540092;140.092926;143.952586;144.924292;135.955569;136.632160;133.637702;135.746656;133.868178;1.000011;0.107463;-3.144292;0.041467;449.054436;85.565403;0.151642;47.619855;154.710102;-0.006416;0.052753;0.052734;62.679971;-51.252090;91.080024;51.353348;41.477054;
6.733663;131.802661;134.064711;133.554880;137.739178;138.289730;136.633666;136.540430;140.093542;143.953434;144.924852;135.955924;136.632532;133.637917;135.746869;133.868000;1.000010;0.110942;-3.146464;0.038837;449.011981;85.625087;0.133638;47.628137;154.713881;-0.005990;0.052297;0.051739;62.676138;-51.261767;91.068055;51.353325;41.477588;
6.733663;131.802661;134.064711;133.554880;137.739178;138.289730;136.633666;136.540430;140.093542;143.953434;144.924852;135.955924;136.632532;133.637917;135.746869;133.868000;1.000010;0.110942;-3.146464;0.038837;449.011981;85.625087;0.133638;47.628137;154.713881;-0.005990;0.052297;0.051739;62.676138;-51.261767;91.068055;51.353325;41.477588;
6.733673;131.802661;134.064711;133.554881;137.739179;138.289731;136.633667;136.540431;140.093542;143.953435;144.924852;135.955924;136.632532;133.637917;135.746870;133.868000;1.000010;0.110946;-3.146466;0.038833;449.011931;85.625157;0.133616;47.628147;154.713885;-0.005990;0.052296;0.051738;62.676134;-51.261778;91.068041;51.353325;41.477588;
6.733683;131.802661;134.064711;133.554881;137.739179;138.289731;136.633667;136.540431;140.093543;143.953436;144.924853;135.955924;136.632533;133.637917;135.746870;133.868000;1.000010;0.110950;-3.146469;0.038830;449.011882;85.625226;0.133595;47.628157;154.713890;-0.005989;0.052296;0.051737;62.676129;-51.261789;91.068027;51.353325;41.477589;
6.733703;131.802662;134.064712;133.554882;137.739180;138.289732;136.633668;136.540432;140.093545;143.953438;144.924854;135.955925;136.632534;133.637918;135.746870;133.868000;1.000010;0.110958;-3.146474;0.038824;449.011784;85.625366;0.133551;47.628177;154.713899;-0.005988;0.052295;0.051735;62.676120;-51.261811;91.067999;51.353325;41.477590;
6.733743;131.802663;134.064714;133.554883;137.739181;138.289733;136.633669;136.540433;140.093547;143.953442;144.924857;135.955927;136.632535;133.637919;135.746871;133.867999;1.000010;0.110974;-3.146484;0.038810;449.011588;85.625646;0.133465;47.628216;154.713917;-0.005986;0.052293;0.051730;62.676103;-51.261856;91.067943;51.353325;41.477593;
6.733823;131.802665;134.064717;133.554886;137.739184;138.289736;136.633672;136.540437;140.093553;143.953449;144.924862;135.955930;136.632539;133.637921;135.746873;133.867997;1.000010;0.111006;-3.146504;0.038784;449.011195;85.626204;0.133292;47.628295;154.713953;-0.005982;0.052288;0.051720;62.676067;-51.261946;91.067832;51.353325;41.477598;
6.733983;131.802670;134.064722;133.554891;137.739190;138.289743;136.633678;136.540443;140.093564;143.953465;144.924872;135.955936;136.632546;133.637925;135.746877;133.867993;1.000010;0.111069;-3.146544;0.038732;449.010409;85.627321;0.132946;47.628454;154.714025;-0.005974;0.052280;0.051701;62.675996;-51.262125;91.067610;51.353324;41.477608;
6.734303;131.802679;134.064734;133.554902;137.739202;138.289755;136.633690;136.540455;140.093587;143.953496;144.924892;135.955949;136.632559;133.637932;135.746885;133.867986;1.000010;0.111196;-3.146625;0.038627;449.008841;85.629553;0.132255;47.628771;154.714169;-0.005959;0.052262;0.051663;62.675855;-51.262482;91.067165;51.353323;41.477628;
6.734943;131.802697;134.064758;133.554923;137.739225;138.289780;136.633713;136.540479;140.093631;143.953557;144.924932;135.955975;136.632586;133.637948;135.746900;133.867972;1.000010;0.111449;-3.146785;0.038417;449.005714;85.634009;0.130870;47.629405;154.714457;-0.005928;0.052227;0.051587;62.675572;-51.263195;91.066279;51.353321;41.477669;
6.735913;131.802725;134.064793;133.554955;137.739260;138.289817;136.633748;136.540516;140.093698;143.953650;144.924993;135.956013;136.632627;133.637970;135.746923;133.867951;1.000010;0.111829;-3.147027;0.038096;449.000996;85.640744;0.128769;47.630369;154.714895;-0.005881;0.052173;0.051472;62.675146;-51.264271;91.064941;51.353318;41.477731;
6.735913;131.802725;134.064793;133.554955;137.739260;138.289817;136.633748;136.540516;140.093698;143.953650;144.924993;135.956013;136.632627;133.637970;135.746923;133.867951;1.000010;0.111829;-3.147027;0.038096;449.000996;85.640744;0.128769;47.630369;154.714895;-0.005881;0.052173;0.051472;62.675146;-51.264271;91.064941;51.353318;41.477731;
6.735913;131.802725;134.064793;133.554955;137.739260;138.289817;136.633748;136.540516;140.093698;143.953650;144.924993;135.956013;136.632627;133.637970;135.746923;133.867951;1.000010;0.111829;-3.147027;0.038096;449.000996;85.640744;0.128769;47.630369;154.714895;-0.005881;0.052173;0.051472;62.675146;-51.264271;91.064941;51.353318;41.477731;
6.736223;131.802733;134.064804;133.554965;137.739272;138.289829;136.633759;136.540528;140.093719;143.953680;144.925012;135.956026;136.632640;133.637978;135.746930;133.867944;1.000010;0.111950;-3.147104;0.037993;448.999495;85.642890;0.128098;47.630677;154.715035;-0.005866;0.052156;0.051435;62.675010;-51.264613;91.064515;51.353317;41.477751;
6.738783;131.802804;134.064895;133.555047;137.739362;138.289926;136.633850;136.540623;140.093893;143.953920;144.925168;135.956125;136.632745;133.638036;135.746988;133.867886;1.000010;0.112934;-3.147736;0.037132;448.987199;85.660525;0.122540;47.633229;154.716194;-0.005744;0.052014;0.051130;62.673899;-51.267416;91.061022;51.353309;41.477914;
6.743903;131.802937;134.065069;133.555204;137.739535;138.290110;136.634022;136.540805;140.094227;143.954383;144.925468;135.956317;136.632949;133.638146;135.747099;133.867766;1.000010;0.114834;-3.148971;0.035362;448.963187;85.695272;0.111383;47.638369;154.718526;-0.005508;0.051725;0.050517;62.671728;-51.272892;91.054178;51.353291;41.478243;
6.749784;131.803079;134.065258;133.555372;137.739720;138.290307;136.634208;136.541002;140.094590;143.954888;144.925791;135.956524;136.633170;133.638262;135.747216;133.867625;1.000009;0.116900;-3.150344;0.033257;448.936572;85.734279;0.098529;47.644330;154.721232;-0.005252;0.051385;0.049811;62.669319;-51.278964;91.046558;51.353267;41.478623;
6.749784;131.803079;134.065258;133.555372;137.739720;138.290307;136.634208;136.541002;140.094590;143.954888;144.925791;135.956524;136.633170;133.638262;135.747216;133.867625;1.000009;0.116900;-3.150344;0.033257;448.936572;85.734279;0.098529;47.644330;154.721232;-0.005252;0.051385;0.049811;62.669319;-51.278964;91.046558;51.353267;41.478623;
6.749794;131.803080;134.065258;133.555372;137.739721;138.290307;136.634208;136.541003;140.094591;143.954889;144.925791;135.956524;136.633171;133.638262;135.747216;133.867624;1.000009;0.116903;-3.150346;0.033253;448.936527;85.734345;0.098507;47.644340;154.721237;-0.005251;0.051384;0.049810;62.669315;-51.278974;91.046545;51.353267;41.478623;
6.749804;131.803080;134.065259;133.555373;137.739721;138.290308;136.634208;136.541003;140.094591;143.954890;144.925792;135.956524;136.633171;133.638263;135.747216;133.867624;1.000009;0.116907;-3.150349;0.033250;448.936483;85.734410;0.098485;47.644350;154.721241;-0.005251;0.051384;0.049808;62.669311;-51.278984;91.046532;51.353267;41.478624;
6.749824;131.803080;134.065259;133.555373;137.739721;138.290308;136.634209;136.541004;140.094593;143.954892;144.925793;135.956525;136.633172;133.638263;135.747216;133.867624;1.000009;0.116913;-3.150353;0.033242;448.936394;85.734541;0.098441;47.644370;154.721251;-0.005250;0.051383;0.049806;62.669303;-51.279004;91.046507;51.353267;41.478625;
6.749864;131.803081;134.065261;133.555374;137.739723;138.290310;136.634210;136.541005;140.094595;143.954895;144.925795;135.956526;136.633173;133.638264;135.747217;133.867623;1.000009;0.116927;-3.150362;0.033228;448.936217;85.734803;0.098354;47.644411;154.721269;-0.005248;0.051380;0.049801;62.669287;-51.279045;91.046456;51.353267;41.478628;
6.749944;131.803083;134.065263;133.555376;137.739725;138.290312;136.634213;136.541007;140.094600;143.954902;144.925799;135.956529;136.633176;133.638265;135.747219;133.867621;1.000009;0.116954;-3.150381;0.033198;448.935862;85.735328;0.098178;47.644493;154.721306;-0.005245;0.051376;0.049792;62.669255;-51.279126;91.046354;51.353266;41.478633;
6.750104;131.803087;134.065268;133.555381;137.739730;138.290317;136.634217;136.541013;140.094609;143.954915;144.925808;135.956535;136.633182;133.638268;135.747222;133.867617;1.000009;0.117009;-3.150417;0.033140;448.935153;85.736375;0.097827;47.644656;154.721380;-0.005238;0.051366;0.049772;62.669191;-51.279288;91.046150;51.353266;41.478643;
6.750424;131.803094;134.065278;133.555390;137.739739;138.290328;136.634227;136.541023;140.094628;143.954942;144.925824;135.956545;136.633194;133.638274;135.747228;133.867609;1.000009;0.117117;-3.150490;0.033022;448.933737;85.738469;0.097126;47.644982;154.721528;-0.005225;0.051348;0.049734;62.669063;-51.279611;91.045743;51.353264;41.478664;
6.751064;131.803109;134.065297;133.555407;137.739759;138.290348;136.634246;136.541043;140.094666;143.954994;144.925858;135.956567;136.633217;133.638286;135.747240;133.867593;1.000009;0.117333;-3.150636;0.032787;448.930914;85.742647;0.095722;47.645635;154.721825;-0.005198;0.051310;0.049657;62.668807;-51.280255;91.044932;51.353261;41.478706;
6.752344;131.803137;134.065336;133.555441;137.739796;138.290388;136.634284;136.541084;140.094741;143.955099;144.925924;135.956610;136.633263;133.638309;135.747263;133.867561;1.000009;0.117761;-3.150926;0.032314;448.925306;85.750967;0.092914;47.646944;154.722418;-0.005144;0.051235;0.049502;62.668299;-51.281535;91.043320;51.353256;41.478789;
6.752521;131.803141;134.065342;133.555446;137.739801;138.290394;136.634289;136.541089;140.094752;143.955113;144.925933;135.956615;136.633269;133.638312;135.747266;133.867557;1.000009;0.117819;-3.150966;0.032249;448.924535;85.752112;0.092526;47.647125;154.722500;-0.005137;0.051224;0.049481;62.668229;-51.281711;91.043098;51.353255;41.478800;
6.752521;131.803141;134.065342;133.555446;137.739801;138.290394;136.634289;136.541089;140.094752;143.955113;144.925933;135.956615;136.633269;133.638312;135.747266;133.867557;1.000009;0.117819;-3.150966;0.032249;448.924535;85.752112;0.092526;47.647125;154.722500;-0.005137;0.051224;0.049481;62.668229;-51.281711;91.043098;51.353255;41.478800;
6.752521;131.803141;134.065342;133.555446;137.739801;138.290394;136.634289;136.541089;140.094752;143.955113;144.925933;135.956615;136.633269;133.638312;135.747266;133.867557;1.000009;0.117819;-3.150966;0.032249;448.924535;85.752112;0.092526;47.647125;154.722500;-0.005137;0.051224;0.049481;62.668229;-51.281711;91.043098;51.353255;41.478800;
6.754904;131.803193;134.065412;133.555508;137.739870;138.290467;136.634358;136.541163;140.094888;143.955304;144.926053;135.956693;136.633353;133.638354;135.747309;133.867497;1.000009;0.118598;-3.151499;0.031358;448.914238;85.767464;0.087295;47.649569;154.723610;-0.005040;0.051083;0.049193;62.667296;-51.284061;91.040132;51.353244;41.478956;
6.760024;131.803297;134.065556;133.555633;137.740008;138.290615;136.634497;136.541313;140.095169;143.955698;144.926298;135.956852;136.633525;133.638437;135.747394;133.867365;1.000008;0.120201;-3.152616;0.029406;448.892701;85.799871;0.076058;47.654853;154.726010;-0.004840;0.050774;0.048574;62.665344;-51.288979;91.033908;51.353218;41.479291;
6.770264;131.803477;134.065815;133.555854;137.740253;138.290877;136.634744;136.541582;140.095680;143.956417;144.926735;135.957138;136.633839;133.638578;135.747539;133.867093;1.000007;0.123120;-3.154730;0.025369;448.852053;85.862227;0.053659;47.665546;154.730879;-0.004476;0.050135;0.047332;62.661654;-51.298270;91.022084;51.353157;41.479969;
6.790744;131.803724;134.066215;133.556176;137.740611;138.291265;136.635110;136.541994;140.096496;143.957586;144.927401;135.957584;136.634345;133.638759;135.747733;133.866516;1.000005;0.127787;-3.158472;0.016905;448.780637;85.976335;0.009709;47.687383;154.740915;-0.003894;0.048770;0.044847;62.655144;-51.314633;91.001039;51.352995;41.481349;
6.815659;131.803824;134.066490;133.556355;137.740818;138.291499;136.635327;136.542271;140.097129;143.958529;144.927845;135.957903;136.634739;133.638805;135.747801;133.865784;1.000003;0.131340;-3.162113;0.006438;448.711795;86.093875;-0.040521;47.714571;154.753716;-0.003442;0.046943;0.041859;62.648810;-51.330500;90.980388;51.352713;41.483073;
6.815659;131.803824;134.066490;133.556355;137.740818;138.291499;136.635327;136.542271;140.097129;143.958529;144.927845;135.957903;136.634739;133.638805;135.747801;133.865784;1.000003;0.131340;-3.162113;0.006438;448.711795;86.093875;-0.040521;47.714571;154.753716;-0.003442;0.046943;0.041859;62.648810;-51.330500;90.980388;51.352713;41.483073;
6.815669;131.803824;134.066490;133.556355;137.740818;138.291499;136.635327;136.542271;140.097129;143.958529;144.927845;135.957903;136.634739;133.638805;135.747801;133.865784;1.000003;0.131341;-3.162114;0.006433;448.711771;86.093918;-0.040541;47.714582;154.753721;-0.003441;0.046942;0.041858;62.648808;-51.330505;90.980379;51.352713;41.483074;
6.815679;131.803824;134.066490;133.556355;137.740818;138.291499;136.635327;136.542271;140.097129;143.958529;144.927845;135.957903;136.634739;133.638805;135.747801;133.865784;1.000003;0.131342;-3.162115;0.006429;448.711747;86.093961;-0.040560;47.714593;154.753727;-0.003441;0.046941;0.041857;62.648806;-51.330511;90.980372;51.352713;41.483074;
6.815699;131.803824;134.066490;133.556355;137.740818;138.291499;136.635328;136.542271;140.097129;143.958530;144.927845;135.957903;136.634739;133.638805;135.747801;133.865783;1.000003;0.131344;-3.162118;0.006420;448.711700;86.094047;-0.040600;47.714615;154.753737;-0.003441;0.046940;0.041854;62.648801;-51.330522;90.980357;51.352713;41.483076;
6.815739;131.803824;134.066490;133.556355;137.740818;138.291499;136.635328;136.542272;140.097130;143.958531;144.927846;135.957903;136.634740;133.638805;135.747801;133.865782;1.000003;0.131347;-3.162123;0.006403;448.711605;86.094219;-0.040680;47.714660;154.753758;-0.003441;0.046937;0.041849;62.648793;-51.330544;90.980329;51.352712;41.483079;
6.815819;131.803824;134.066491;133.556355;137.740818;138.291500;136.635328;136.542272;140.097131;143.958533;144.927847;135.957904;136.634740;133.638805;135.747801;133.865779;1.000003;0.131355;-3.162133;0.006368;448.711415;86.094564;-0.040839;47.714748;154.753800;-0.003440;0.046930;0.041840;62.648775;-51.330588;90.980270;51.352711;41.483084;
6.815979;131.803824;134.066492;133.556356;137.740819;138.291500;136.635329;136.542273;140.097134;143.958537;144.927848;135.957905;136.634742;133.638805;135.747801;133.865774;1.000003;0.131370;-3.162153;0.006298;448.711037;86.095251;-0.041157;47.714926;154.753884;-0.003438;0.046918;0.041821;62.648740;-51.330675;90.980154;51.352709;41.483096;
